user_id,month_index,month_of_year,income,spend,budget,budget_util,savings_rate,n_transactions,weekend_ratio,largest_txn,crypto_value,crypto_txn,spike,overspend,cat_food_dining,cat_groceries,cat_transport,cat_housing_utilities,cat_health,cat_entertainment,cat_shopping,cat_education,cat_subscriptions,cat_transfers,cat_other
335,23,9,7264.56,4443.97,4709.51,0.9436,0.3883,99,0.3394,1025.11,201.89,1,0,0,124.42,301.45,628.82,368.44,787.89,100.16,232.65,994.88,95.0,581.45,228.79
335,24,10,6685.07,5417.93,4709.51,1.1504,0.1895,92,0.2833,1040.12,191.0,0,0,1,236.9,359.79,618.57,441.36,845.83,89.18,288.52,1221.88,113.54,936.15,266.2
335,25,11,6591.91,5514.15,4709.51,1.1709,0.1635,89,0.2495,165.53,125.95,2,0,1,225.58,394.22,748.6,418.54,1032.56,127.96,329.5,1141.39,110.35,641.01,344.45
335,26,12,10249.52,5785.25,4709.51,1.2284,0.4356,107,0.3341,957.83,135.69,1,0,1,424.59,389.75,786.49,421.31,1012.8,92.42,295.99,1064.34,119.42,803.75,374.37
335,27,1,6900.12,5228.96,4709.51,1.1103,0.2422,114,0.189,156.87,181.46,2,0,1,269.07,367.36,782.26,405.29,859.8,17.57,265.17,949.21,109.91,913.12,290.19
335,28,2,6502.37,5039.52,4709.51,1.0701,0.225,114,0.3045,1813.34,158.95,1,0,1,267.8,337.68,694.22,398.12,716.87,75.93,263.0,1116.04,111.7,856.54,201.62
335,29,3,6623.91,4651.77,4709.51,0.9877,0.2977,66,0.2038,544.42,167.2,0,0,0,250.41,348.27,789.75,391.36,798.55,113.14,203.05,794.71,104.97,638.67,218.91
336,0,9,8577.56,5520.84,6734.71,0.8198,0.3564,99,0.5299,1320.53,2330.16,0,0,0,921.57,300.09,347.05,1068.3,435.96,660.9,136.43,123.41,290.68,545.23,691.21
336,1,10,8758.0,7387.92,6734.71,1.097,0.1564,142,0.5027,612.86,2356.51,1,0,1,1632.62,336.77,409.16,1222.99,618.15,1156.5,229.6,149.86,360.38,508.64,763.23
336,2,11,9267.33,7766.4,6734.71,1.1532,0.162,123,0.4347,1613.81,2062.23,2,0,1,1574.79,330.71,368.22,1277.6,753.25,733.18,259.69,135.87,347.62,779.38,1206.1
336,3,12,13999.09,8904.5,6734.71,1.3222,0.3639,139,0.487,942.37,2130.83,0,0,1,1725.72,412.65,505.66,1404.62,684.34,1123.74,397.33,183.08,399.75,1051.01,1016.62
336,4,1,8697.37,4814.64,6734.71,0.7149,0.4464,83,0.4956,1288.26,1729.23,1,0,0,826.97,226.9,303.92,829.42,355.04,746.66,222.79,81.46,238.1,389.4,593.97
336,5,2,8547.1,5379.06,6734.71,0.7987,0.3707,103,0.4123,1386.26,1590.49,2,0,0,1061.55,241.58,263.17,892.95,518.65,489.95,320.81,103.77,253.94,527.11,705.56
336,6,3,8876.96,6929.1,6734.71,1.0289,0.2194,116,0.4758,1753.99,1394.32,1,0,1,1148.6,366.62,354.4,1274.19,584.26,566.01,338.87,156.44,361.12,898.36,880.22
336,7,4,9103.77,5909.47,6734.71,0.8775,0.3509,87,0.403,1472.03,2047.03,2,0,0,1307.71,304.67,330.67,1010.68,332.33,389.47,324.03,109.48,291.51,574.73,934.18
336,8,5,9428.76,6250.98,6734.71,0.9282,0.337,122,0.5078,1191.16,2090.35,1,0,0,996.65,342.22,364.68,1140.85,644.69,718.17,317.42,132.32,333.98,556.17,703.83
336,9,6,9073.75,8121.98,6734.71,1.206,0.1049,152,0.4186,1344.72,2612.0,1,0,1,1467.15,394.4,476.48,1382.04,675.14,1095.21,306.48,156.9,390.92,849.8,927.47
336,10,7,9511.92,8409.0,6734.71,1.2486,0.116,146,0.5252,486.08,2642.88,1,0,1,1759.46,394.74,384.53,1416.23,748.98,1313.21,380.44,183.58,426.39,683.25,718.2
336,11,8,8540.5,6384.38,6734.71,0.948,0.2525,114,0.5389,1587.25,2617.56,1,0,0,1218.53,262.23,402.5,986.1,584.77,746.98,355.14,113.55,285.46,731.37,697.75
336,12,9,8721.11,5423.94,6734.71,0.8054,0.3781,90,0.5082,1864.27,3229.3,0,0,0,1057.76,264.64,334.72,972.1,446.01,502.6,288.84,101.08,269.53,471.72,714.95
336,13,10,9048.9,6385.32,6734.71,0.9481,0.2944,123,0.4415,2665.4,4048.19,3,0,0,993.06,335.27,330.14,1217.53,547.09,785.15,343.1,126.81,364.73,623.05,719.4
336,14,11,9462.02,6742.07,6734.71,1.0011,0.2875,114,0.4886,268.42,3366.83,0,0,1,1549.19,317.65,376.62,1036.2,534.15,741.18,330.83,122.72,297.21,643.26,793.05
336,15,12,8799.32,4075.05,6734.71,0.6051,0.5369,62,0.4603,406.43,3268.72,2,0,0,765.98,192.21,223.64,635.88,408.55,384.33,234.9,77.18,202.05,480.83,469.51
336,16,1,8922.66,6761.68,6734.71,1.004,0.2422,106,0.5305,202.85,2800.47,2,0,1,1492.9,351.26,408.1,1157.06,617.49,637.08,204.07,109.18,332.76,583.16,868.64
336,17,2,8554.21,6227.85,6734.71,0.9247,0.272,113,0.4941,1605.52,4896.87,1,0,0,1254.22,259.03,317.43,1078.11,539.65,611.64,351.73,123.52,313.53,536.11,842.88
336,18,3,9462.34,5407.18,6734.71,0.8029,0.4286,97,0.4655,575.16,6040.03,2,0,0,939.63,261.23,333.38,906.47,450.73,682.05,262.95,78.52,250.29,678.47,563.47
336,19,4,8919.9,6338.75,6734.71,0.9412,0.2894,107,0.4316,754.94,8406.14,2,0,0,1598.65,298.43,379.66,1004.02,474.0,604.13,256.65,121.17,280.77,563.82,757.44
336,20,5,9140.91,8552.32,6734.71,1.2699,0.0644,167,0.5153,2013.69,10736.43,1,0,1,1102.0,430.99,584.22,1504.19,871.06,1055.39,467.71,179.94,430.7,902.19,1023.93
336,21,6,9390.57,7402.08,6734.71,1.0991,0.2118,121,0.4874,1235.89,10125.66,3,0,1,1484.41,366.41,412.69,1248.38,752.18,673.17,288.68,130.32,349.37,778.06,918.39
336,22,7,9302.2,7505.74,6734.71,1.1145,0.1931,134,0.5228,1180.66,7917.57,1,0,1,1392.69,377.21,444.38,1304.13,498.65,929.9,344.26,152.3,365.47,706.94,989.82
336,23,8,8670.9,7821.3,6734.71,1.1613,0.098,132,0.4487,1974.67,6709.79,2,0,1,1594.33,368.21,411.7,1299.11,693.44,881.7,218.93,138.94,364.71,838.13,1012.12
336,24,9,8779.82,5409.03,6734.71,0.8032,0.3839,107,0.5093,734.0,6280.35,0,0,0,1242.24,243.19,328.4,945.68,549.31,319.2,205.96,110.06,265.97,570.61,628.43
336,25,10,9183.99,5642.5,6734.71,0.8378,0.3856,112,0.4333,822.34,5848.65,1,0,0,1094.29,262.75,287.22,1028.3,532.78,618.05,249.4,113.47,292.68,514.03,649.53
336,26,11,9457.79,8312.62,6734.71,1.2343,0.1211,157,0.4816,2041.05,5074.12,0,0,1,1845.52,434.76,428.94,1334.68,685.73,799.39,316.12,142.01,383.91,790.25,1151.3
336,27,12,9033.76,8140.46,6734.71,1.2087,0.0989,141,0.4748,1031.7,4321.86,1,0,1,1601.12,394.2,526.09,1179.94,607.41,1075.52,464.08,155.89,351.04,951.73,833.44
336,28,1,8933.33,7663.27,6734.71,1.1379,0.1422,131,0.5293,238.48,5997.44,0,0,1,1731.25,379.74,420.08,1314.85,579.5,864.12,248.79,138.17,346.14,745.53,895.09
336,29,2,9012.8,9261.02,6734.71,1.3751,-0.0275,171,0.5061,4245.32,5009.48,3,0,1,1455.05,465.85,656.37,1908.39,910.86,779.06,437.97,250.55,535.08,844.45,1017.39
337,0,9,4696.6,4346.07,2752.12,1.5792,0.0746,72,0.4251,2504.5,0.0,0,1,1,794.52,354.32,252.64,730.37,397.41,17.39,1136.56,505.11,125.19,4.09,28.48
337,1,10,4045.43,2845.35,2752.12,1.0339,0.2967,61,0.4559,1337.23,0.0,0,0,1,614.56,266.04,213.32,562.66,355.88,17.49,414.1,282.14,95.59,3.12,20.46
337,2,11,3890.48,3524.64,2752.12,1.2807,0.094,58,0.4147,931.73,0.0,0,0,1,783.99,265.36,223.91,625.65,419.93,29.67,664.82,376.48,118.46,3.53,12.84
337,3,12,3726.55,3263.02,2752.12,1.1856,0.1244,58,0.3624,350.2,0.0,0,0,1,807.6,237.41,231.74,508.6,336.44,19.05,651.86,359.78,89.7,2.86,17.99
337,4,1,3803.36,2589.92,2752.12,0.9411,0.319,42,0.3913,264.72,0.0,0,0,0,739.37,237.5,174.34,490.39,283.66,12.23,260.65,281.01,90.16,2.82,17.79
337,5,2,3714.95,4473.57,2752.12,1.6255,-0.2042,69,0.4375,1734.99,0.0,0,1,1,1104.87,334.32,304.37,780.47,395.43,22.15,846.27,513.25,140.72,4.57,27.16
337,6,3,4127.97,2734.66,2752.12,0.9937,0.3375,46,0.3937,830.74,0.0,0,0,0,620.86,257.83,160.62,503.93,262.88,12.34,534.38,273.82,84.38,2.87,20.76
337,7,4,3838.16,2526.93,2752.12,0.9182,0.3416,42,0.4519,351.73,0.0,0,0,0,387.6,182.74,153.47,398.36,232.72,12.53,798.89,267.99,72.86,2.26,17.52
337,8,5,4339.98,2769.22,2752.12,1.0062,0.3619,47,0.33,1067.29,0.0,0,0,1,573.89,252.89,161.84,529.89,314.25,9.54,477.58,331.31,97.43,3.07,17.53
337,9,6,4237.71,2829.98,2752.12,1.0283,0.3322,55,0.4958,201.87,0.0,0,0,1,783.88,181.7,181.13,425.23,239.29,14.52,602.47,303.69,80.29,2.48,15.31
337,10,7,3717.63,2947.37,2752.12,1.0709,0.2072,53,0.3625,427.45,0.0,0,0,1,771.86,173.25,163.15,435.69,262.4,16.6,662.52,363.54,77.77,2.48,18.11
337,11,8,3830.88,3128.42,2752.12,1.1367,0.1834,60,0.4355,972.28,0.0,0,0,1,673.51,249.58,186.02,509.74,244.87,11.43,816.49,330.97,86.74,2.9,16.17
337,12,9,3919.61,5005.78,2752.12,1.8189,-0.2771,94,0.5197,1816.21,0.0,0,1,1,1341.36,386.68,332.92,865.96,513.62,11.61,838.86,528.15,150.45,4.88,31.3
337,13,10,3881.75,3200.43,2752.12,1.1629,0.1755,62,0.4477,433.68,0.0,0,0,1,788.89,274.2,218.95,608.38,347.29,9.57,484.22,327.98,115.1,3.42,22.43
337,14,11,3916.98,3430.35,2752.12,1.2464,0.1242,61,0.4233,792.89,0.0,0,0,1,753.87,268.66,193.58,575.25,355.46,16.68,811.31,324.9,102.15,3.13,25.38
337,15,12,4026.65,5078.55,2752.12,1.8453,-0.2612,82,0.4777,2431.94,0.0,0,1,1,1208.12,383.93,346.38,854.08,470.97,21.1,1220.51,395.96,146.81,4.62,26.07
337,16,1,3936.01,3096.72,2752.12,1.1252,0.2132,66,0.4684,129.01,0.0,0,0,1,707.27,207.02,204.72,540.39,236.01,10.89,771.87,298.01,94.88,3.1,22.57
337,17,2,3792.71,4467.54,2752.12,1.6233,-0.1779,90,0.4338,1297.33,0.0,0,1,1,835.05,354.56,297.97,885.4,521.82,32.36,865.95,483.41,162.29,4.96,23.77
337,18,3,4004.05,3588.12,2752.12,1.3038,0.1039,68,0.453,632.45,0.0,0,0,1,767.1,274.2,214.67,621.2,283.44,18.27,820.44,449.41,114.08,3.52,21.79
337,19,4,4333.34,2692.71,2752.12,0.9784,0.3786,50,0.4027,219.82,0.0,0,0,0,670.61,179.38,166.81,411.84,213.01,15.14,667.92,273.75,75.53,2.39,16.33
337,20,5,4021.68,3068.77,2752.12,1.1151,0.2369,55,0.5044,870.63,0.0,0,0,1,821.67,276.93,193.9,598.54,353.01,19.8,280.21,389.81,108.77,3.46,22.66
337,21,6,3794.26,3181.48,2752.12,1.156,0.1615,45,0.41,515.33,0.0,0,0,1,745.96,256.1,189.58,538.75,256.57,22.87,724.05,333.44,95.9,3.13,15.13
337,22,7,3954.09,3563.72,2752.12,1.2949,0.0987,76,0.3588,1325.5,0.0,0,0,1,826.06,254.18,228.23,624.47,318.93,14.91,863.39,289.88,118.64,3.57,21.48
337,23,8,4235.1,3170.9,2752.12,1.1522,0.2513,55,0.436,1212.56,0.0,0,0,1,759.11,228.82,152.06,503.42,309.0,20.15,805.2,280.35,90.32,2.85,19.62
337,24,9,4137.46,2953.62,2752.12,1.0732,0.2861,69,0.4201,112.59,0.0,0,0,1,649.98,260.11,181.87,495.23,321.13,18.7,600.28,310.1,94.25,2.89,19.08
337,25,10,4094.06,3086.99,2752.12,1.1217,0.246,56,0.4209,1041.28,0.0,0,0,1,818.08,191.13,184.46,483.2,297.76,14.45,746.78,251.64,85.88,2.75,10.87
337,26,11,3991.82,3150.04,2752.12,1.1446,0.2109,56,0.4747,594.35,0.0,0,0,1,713.34,236.12,219.22,437.72,257.27,13.94,879.71,290.55,79.7,2.49,19.98
337,27,12,3952.35,3980.51,2752.12,1.4463,-0.0071,76,0.567,531.54,0.0,0,0,1,723.29,301.48,210.62,647.66,468.22,24.11,1035.52,424.42,114.45,3.61,27.13
337,28,1,4338.12,2660.72,2752.12,0.9668,0.3867,48,0.3499,1134.49,0.0,0,0,0,562.18,197.52,202.36,460.82,300.86,14.6,535.71,287.9,83.28,2.6,12.88
337,29,2,4007.38,3106.9,2752.12,1.1289,0.2247,52,0.3117,737.21,0.0,0,0,1,517.56,249.98,168.04,519.64,303.96,13.22,897.8,323.91,91.73,2.99,18.08
338,0,12,5449.81,5124.85,2512.0,2.0401,0.0596,90,0.2582,2773.15,0.0,0,1,1,482.6,248.06,91.44,1362.04,27.57,683.25,278.11,41.05,64.51,600.68,1245.54
338,1,1,3540.44,2343.61,2512.0,0.933,0.338,43,0.2658,404.35,0.0,0,0,0,221.4,106.55,48.32,749.08,14.9,237.4,95.26,15.82,35.62,271.39,547.87
338,2,2,3526.33,2505.03,2512.0,0.9972,0.2896,42,0.2892,422.99,0.0,0,0,0,249.05,134.76,39.18,809.55,18.1,305.37,113.06,15.84,36.37,322.48,461.27
338,3,3,3732.53,3123.45,2512.0,1.2434,0.1632,49,0.3267,358.93,0.0,0,0,1,234.23,146.76,56.04,991.84,30.73,326.63,86.36,22.9,46.64,291.29,890.03
338,4,4,3725.9,2998.78,2512.0,1.1938,0.1952,60,0.1697,146.33,0.0,0,0,1,337.23,154.61,57.67,924.9,21.2,376.5,132.89,16.74,44.38,294.64,638.01
338,5,5,3989.62,2749.54,2512.0,1.0946,0.3108,50,0.3638,982.01,0.0,0,0,1,233.14,122.25,46.02,752.48,17.99,296.17,124.69,21.68,35.16,293.83,806.12
338,6,6,4398.96,2790.4,2512.0,1.1108,0.3657,43,0.3076,648.59,0.0,0,0,1,341.67,137.0,55.06,872.92,20.57,336.22,125.7,21.25,40.34,282.12,557.56
338,7,7,3734.66,3700.83,2512.0,1.4733,0.0091,57,0.2835,1180.79,0.0,0,1,1,363.23,157.95,65.83,1146.27,25.16,513.63,159.45,26.96,54.27,378.93,809.15
338,8,8,3779.03,2921.67,2512.0,1.1631,0.2269,55,0.2385,1290.14,0.0,0,0,1,248.88,157.48,52.49,884.19,15.94,166.81,190.75,22.94,43.33,357.33,781.53
338,9,9,3529.63,3090.87,2512.0,1.2304,0.1243,56,0.268,495.33,0.0,0,0,1,232.37,158.53,62.14,964.59,20.79,339.44,172.61,26.46,44.81,397.78,671.33
338,10,10,3523.03,3180.72,2512.0,1.2662,0.0972,62,0.2425,187.24,0.0,0,0,1,189.8,150.75,59.38,976.04,20.28,414.4,168.47,21.79,43.08,335.32,801.4
338,11,11,3468.85,1761.16,2512.0,0.7011,0.4923,40,0.3033,129.82,0.0,0,0,0,173.38,83.05,34.63,496.45,9.94,165.52,115.51,11.72,23.07,191.35,456.53
338,12,12,3623.9,3820.97,2512.0,1.5211,-0.0544,61,0.1906,418.18,0.0,0,0,1,399.8,175.2,71.99,1080.07,32.71,402.88,186.24,27.35,49.7,292.86,1102.17
338,13,1,3502.19,2828.27,2512.0,1.1259,0.1924,51,0.2462,277.52,0.0,0,0,1,185.31,138.4,45.51,834.5,16.15,306.78,109.99,17.83,37.93,285.44,850.43
338,14,2,3507.32,3395.84,2512.0,1.3518,0.0318,62,0.3409,441.87,0.0,0,0,1,359.63,193.83,50.06,1054.89,22.82,306.85,183.73,30.73,47.21,247.05,899.05
338,15,3,3433.57,2694.97,2512.0,1.0728,0.2151,41,0.2122,396.94,0.0,0,0,1,248.26,118.49,50.1,822.84,15.5,321.05,144.19,17.65,38.14,270.49,648.25
338,16,4,3903.13,2523.96,2512.0,1.0048,0.3533,52,0.3028,466.27,0.0,0,0,1,212.77,115.17,57.73,798.43,18.03,278.27,83.21,20.02,37.37,297.12,605.84
338,17,5,3647.85,2905.71,2512.0,1.1567,0.2034,47,0.253,671.1,0.0,0,0,1,275.77,120.81,44.06,869.67,17.09,272.17,133.4,19.39,41.24,321.81,790.29
338,18,6,3643.27,3165.6,2512.0,1.2602,0.1311,72,0.2319,151.74,0.0,0,0,1,250.7,134.44,53.36,898.46,20.77,272.16,147.26,21.48,44.51,425.34,897.13
338,19,7,3804.86,2819.95,2512.0,1.1226,0.2589,50,0.2694,840.71,0.0,0,0,1,244.69,122.36,50.5,715.57,17.56,361.12,137.4,17.41,34.03,378.21,741.11
338,20,8,3478.62,3246.23,2512.0,1.2923,0.0668,66,0.3335,665.02,0.0,0,0,1,312.31,170.17,60.15,1107.5,25.04,380.99,14.66,24.64,52.51,423.55,674.71
338,21,9,3660.37,1572.39,2512.0,0.6259,0.5704,20,0.3045,161.1,0.0,0,0,0,145.24,76.14,29.85,462.45,9.67,230.4,81.16,11.88,21.95,112.44,391.2
338,22,10,3296.44,2572.49,2512.0,1.0241,0.2196,54,0.2543,707.53,0.0,0,0,1,230.49,112.62,53.06,724.26,16.93,255.39,114.04,20.92,33.34,363.82,647.61
338,23,11,3983.12,2856.32,2512.0,1.1371,0.2829,46,0.2769,363.53,0.0,0,0,1,340.37,137.4,64.27,867.76,22.59,314.88,120.58,20.16,40.24,262.29,665.77
338,24,12,4735.71,3022.38,2512.0,1.2032,0.3618,67,0.2738,804.45,0.0,0,0,1,301.05,140.15,53.55,827.18,20.0,301.1,145.68,24.49,37.95,348.07,823.15
338,25,1,3191.0,2891.61,2512.0,1.1511,0.0938,43,0.3498,382.2,0.0,0,0,1,287.11,122.82,53.9,905.63,22.36,368.49,155.38,19.09,42.89,375.99,537.95
338,26,2,3599.76,2349.72,2512.0,0.9354,0.3473,27,0.2649,262.16,0.0,0,0,0,294.84,123.75,40.8,816.43,15.98,213.41,125.96,17.11,38.24,331.83,331.36
338,27,3,3693.89,2758.57,2512.0,1.0982,0.2532,43,0.2346,357.13,0.0,0,0,1,234.73,136.1,39.71,852.56,16.53,292.06,99.55,18.14,39.48,320.14,709.57
338,28,4,3706.75,2967.47,2512.0,1.1813,0.1994,55,0.2,474.56,0.0,0,0,1,243.71,125.35,47.47,801.64,18.19,355.19,125.22,18.67,35.21,321.21,875.61
338,29,5,3423.46,2760.83,2512.0,1.0991,0.1936,51,0.297,807.18,0.0,0,0,1,240.83,123.86,58.31,949.23,17.67,246.76,120.34,21.29,44.36,346.67,591.51
339,0,1,8510.29,6413.39,5125.55,1.2513,0.2464,108,0.295,1432.37,0.0,0,0,1,87.33,1097.87,395.56,815.77,217.99,1284.98,43.2,623.19,555.72,859.12,432.66
339,1,2,7827.13,5283.43,5125.55,1.0308,0.325,94,0.2194,158.5,0.0,0,0,1,74.26,862.13,323.38,706.11,168.76,1115.66,35.69,547.05,496.67,612.37,341.37
339,2,3,7793.56,6820.56,5125.55,1.3307,0.1248,134,0.1692,1051.41,0.0,0,0,1,72.71,1113.41,442.11,959.32,203.13,1546.05,60.46,455.25,618.72,960.31,389.09
339,3,4,7836.82,5683.64,5125.55,1.1089,0.2748,106,0.261,1121.81,0.0,0,0,1,64.48,912.66,410.21,805.32,178.63,1050.92,82.67,460.95,523.86,866.17,327.77
339,4,5,7583.62,6745.69,5125.55,1.3161,0.1105,129,0.3147,2665.95,0.0,0,0,1,69.06,1160.18,468.35,874.28,192.82,1553.71,39.84,577.49,558.92,1014.2,236.83
339,5,6,8071.59,6585.49,5125.55,1.2848,0.1841,134,0.2249,2907.49,0.0,0,0,1,73.3,1185.01,366.78,823.09,238.2,1321.72,35.78,525.16,517.81,991.53,507.1
339,6,7,7012.5,8705.98,5125.55,1.6985,-0.2415,169,0.3141,4467.0,0.0,0,1,1,99.81,1432.21,525.07,1041.7,303.6,2016.69,55.67,677.4,702.15,1225.73,625.95
339,7,8,8262.15,6440.63,5125.55,1.2566,0.2205,127,0.3299,1735.35,0.0,0,0,1,76.11,1000.88,363.24,894.46,248.45,1437.21,43.82,603.91,615.05,844.83,312.67
339,8,9,8530.98,7344.57,5125.55,1.4329,0.1391,144,0.2927,1267.84,0.0,0,0,1,68.49,1269.09,485.19,1047.86,245.36,1646.95,46.64,643.49,656.92,681.26,553.31
339,9,10,7853.43,7319.49,5125.55,1.428,0.068,131,0.2873,795.95,0.0,0,0,1,104.06,1273.97,448.13,1028.9,204.44,1449.23,46.74,600.03,702.32,896.55,565.12
339,10,11,7334.48,7554.12,5125.55,1.4738,-0.0299,135,0.3335,1977.19,0.0,0,0,1,92.43,1151.85,399.96,920.05,251.88,1585.22,73.89,697.97,606.33,1293.85,480.68
339,11,12,8849.48,6103.17,5125.55,1.1907,0.3103,111,0.2286,399.39,0.0,0,0,1,79.42,1113.96,310.02,698.52,230.31,1407.94,55.95,545.16,443.45,824.82,393.62
339,12,1,7207.25,4713.88,5125.55,0.9197,0.346,78,0.2822,176.91,0.0,0,0,0,47.49,868.87,283.12,606.9,164.57,1087.33,38.91,379.56,391.31,605.69,240.14
339,13,2,8118.99,5258.09,5125.55,1.0259,0.3524,85,0.2919,882.88,0.0,0,0,1,78.2,827.04,347.71,739.38,137.26,1237.22,45.31,543.52,463.73,513.29,325.42
339,14,3,8690.06,5746.28,5125.55,1.1211,0.3388,91,0.3476,878.18,0.0,0,0,1,75.98,1048.23,334.8,834.49,192.82,1221.28,26.03,513.41,535.02,607.08,357.15
339,15,4,8087.2,6814.82,5125.55,1.3296,0.1573,125,0.2814,1034.34,0.0,0,0,1,57.61,1182.9,437.18,885.55,253.32,1467.6,52.34,727.26,591.34,706.19,453.53
339,16,5,8019.05,5360.18,5125.55,1.0458,0.3316,106,0.3717,672.64,0.0,0,0,1,64.87,1058.64,331.74,645.63,150.61,1127.72,45.41,521.96,434.0,620.36,359.23
339,17,6,8119.64,7591.53,5125.55,1.4811,0.065,129,0.192,544.36,0.0,0,0,1,80.48,1355.58,497.12,926.93,296.55,1542.75,57.67,604.01,597.52,1064.49,568.42
339,18,7,8183.7,7164.5,5125.55,1.3978,0.1245,118,0.3123,506.09,0.0,0,0,1,119.91,1233.5,398.57,929.87,267.22,1297.91,63.1,703.09,648.53,1101.13,401.66
339,19,8,8172.78,4547.13,5125.55,0.8871,0.4436,90,0.356,753.51,0.0,0,0,0,60.95,803.35,269.38,637.47,171.94,844.8,45.01,360.05,414.0,630.01,310.17
339,20,9,8103.45,6598.68,5125.55,1.2874,0.1857,128,0.316,2015.45,0.0,0,0,1,66.63,1207.48,366.31,899.54,228.47,1294.09,44.44,716.0,610.93,725.04,439.75
339,21,10,8304.37,6939.46,5125.55,1.3539,0.1644,107,0.3007,3002.77,0.0,0,0,1,69.6,1259.8,385.05,885.86,240.38,1588.0,38.26,594.6,576.24,850.22,451.45
339,22,11,8556.67,8494.45,5125.55,1.6573,0.0073,156,0.3209,1062.58,0.0,0,0,1,71.44,1367.72,439.4,998.6,256.2,2402.25,60.45,599.6,642.74,1077.29,578.76
339,23,12,10786.71,8409.7,5125.55,1.6407,0.2204,148,0.2509,2052.42,0.0,0,0,1,97.46,1317.24,527.7,939.24,259.87,2251.59,63.37,686.27,622.54,1107.03,537.39
339,24,1,7852.58,6192.99,5125.55,1.2083,0.2113,116,0.359,1018.54,0.0,0,0,1,78.78,1086.98,337.26,895.5,265.86,1285.48,49.57,519.43,581.92,698.95,393.26
339,25,2,8055.85,5735.91,5125.55,1.1191,0.288,97,0.336,1571.85,0.0,0,0,1,45.73,1146.4,418.75,876.48,260.57,834.61,25.96,561.88,555.87,724.17,285.5
339,26,3,7928.98,6050.09,5125.55,1.1804,0.237,112,0.2303,181.5,0.0,0,0,1,71.8,1123.14,442.73,800.56,174.18,1423.89,45.91,594.76,499.24,591.73,282.15
339,27,4,7760.5,6129.92,5125.55,1.196,0.2101,110,0.3128,2366.55,0.0,0,0,1,67.91,1077.77,413.33,815.84,190.28,1453.41,66.68,542.65,516.48,602.19,383.39
339,28,5,7647.75,5087.81,5125.55,0.9926,0.3347,91,0.2075,405.1,0.0,0,0,0,67.34,1021.08,282.93,634.47,186.4,1115.34,25.64,415.91,449.77,656.4,232.54
339,29,6,8267.76,7579.01,5125.55,1.4787,0.0833,139,0.2522,1525.53,0.0,0,0,1,79.9,1280.97,402.78,1088.51,264.12,1080.35,59.34,865.42,663.72,1380.05,413.85
340,0,3,5576.31,4370.16,4292.75,1.018,0.2163,71,0.4855,1140.6,0.0,0,0,1,319.75,382.29,14.06,244.32,911.93,7.74,295.79,732.48,169.65,370.43,921.73
340,1,4,6187.54,3697.65,4292.75,0.8614,0.4024,72,0.5132,454.74,0.0,0,0,0,253.33,362.54,14.5,246.23,730.32,10.26,457.28,720.73,165.89,272.06,464.49
340,2,5,5963.25,5513.1,4292.75,1.2843,0.0755,111,0.3258,799.69,0.0,0,0,1,504.79,428.86,22.66,328.32,972.35,11.84,320.28,941.32,220.35,451.33,1311.0
340,3,6,9553.61,3615.14,4292.75,0.8422,0.6216,61,0.4239,740.09,0.0,0,0,0,310.82,378.62,12.87,235.9,636.59,12.12,237.13,692.66,158.58,359.11,580.74
340,4,7,6326.4,5875.06,4292.75,1.3686,0.0713,109,0.4861,2911.78,0.0,0,0,1,264.51,608.42,18.77,337.69,882.44,17.55,402.76,1038.99,231.08,576.82,1496.02
340,5,8,6365.01,4675.98,4292.75,1.0893,0.2654,78,0.3705,652.92,0.0,0,0,1,235.68,422.48,14.54,260.77,739.72,9.12,239.64,969.52,175.1,332.03,1277.38
340,6,9,5833.1,4708.86,4292.75,1.0969,0.1927,106,0.403,1079.81,0.0,0,0,1,329.31,432.48,14.63,298.93,678.46,15.22,283.48,869.71,203.57,400.0,1183.06
340,7,10,5860.16,5231.16,4292.75,1.2186,0.1073,90,0.4771,452.13,0.0,0,0,1,411.21,460.08,20.54,323.5,932.43,14.81,300.26,784.94,228.22,477.36,1277.83
340,8,11,5841.96,5288.12,4292.75,1.2319,0.0948,82,0.424,754.89,0.0,0,0,1,319.5,485.63,18.05,302.1,857.9,20.94,443.28,1090.66,188.37,469.86,1091.83
340,9,12,6137.83,6323.2,4292.75,1.473,-0.0302,115,0.4883,2397.26,0.0,0,0,1,333.18,549.66,24.76,365.13,1118.0,24.22,440.95,1342.09,259.82,501.18,1364.2
340,10,1,5838.53,9162.77,4292.75,2.1345,-0.5694,164,0.4743,4684.81,0.0,0,1,1,680.78,956.42,34.58,571.99,1354.14,31.33,601.17,1769.05,381.96,516.09,2265.25
340,11,2,6179.2,3468.32,4292.75,0.8079,0.4387,55,0.376,147.16,0.0,0,0,0,227.48,324.18,11.68,209.96,546.83,6.42,134.26,745.11,145.55,334.47,782.37
340,12,3,5671.78,4190.55,4292.75,0.9762,0.2612,91,0.4167,610.86,0.0,0,0,0,361.6,356.84,14.3,234.06,775.88,11.08,317.24,623.88,159.53,351.89,984.24
340,13,4,6403.54,3156.81,4292.75,0.7354,0.507,56,0.4004,894.67,0.0,0,0,0,118.15,339.0,13.36,210.15,588.47,8.69,166.71,606.36,141.59,270.78,693.55
340,14,5,6453.33,3182.31,4292.75,0.7413,0.5069,71,0.562,331.45,0.0,0,0,0,229.58,309.17,11.59,210.94,593.22,13.53,323.09,547.76,135.3,247.22,560.92
